lichess_id,url,fen,pgn,accuracy,evaluation,ECO,opening_name,player_color,score
https://lichess.org/cxCGPAOD,https://lichess.org/cxCGPAOD#1,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,50,27,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/cxCGPAOD,https://lichess.org/cxCGPAOD#2,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e7e5,100,29,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/cxCGPAOD,https://lichess.org/cxCGPAOD#3,rnbqkbnr/pppp1ppp/8/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 2,b1c3,100,22,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/cxCGPAOD,https://lichess.org/cxCGPAOD#4,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 3,b8c6,100,22,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/cxCGPAOD,https://lichess.org/cxCGPAOD#5,r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/2N5/PPPP1PPP/R1BQK1NR b KQkq - 3 3,f1b5,75,-6,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/cxCGPAOD,https://lichess.org/cxCGPAOD#6,r1bqkbnr/1ppp1ppp/p1n5/1B2p3/4P3/2N5/PPPP1PPP/R1BQK1NR w KQkq - 0 4,a7a6,100,1,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/cxCGPAOD,https://lichess.org/cxCGPAOD#7,r1bqkbnr/1ppp1ppp/p1n5/4p3/B3P3/2N5/PPPP1PPP/R1BQK1NR b KQkq - 1 4,b5a4,0,-116,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/cxCGPAOD,https://lichess.org/cxCGPAOD#8,r1bqkbnr/2pp1ppp/p1n5/1p2p3/B3P3/2N5/PPPP1PPP/R1BQK1NR w KQkq - 0 5,b7b5,0,2,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/cxCGPAOD,https://lichess.org/cxCGPAOD#9,r1bqkbnr/2pp1ppp/p1n5/1p2p3/4P3/1BN5/PPPP1PPP/R1BQK1NR b KQkq - 1 5,a4b3,100,-16,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/cxCGPAOD,https://lichess.org/cxCGPAOD#10,r1bqkb1r/2pp1ppp/p1n2n2/1p2p3/4P3/1BN5/PPPP1PPP/R1BQK1NR w KQkq - 2 6,g8f6,100,5,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/cxCGPAOD,https://lichess.org/cxCGPAOD#11,r1bqkb1r/2pp1ppp/p1n2n2/1p2p3/4P3/1BN2N2/PPPP1PPP/R1BQK2R b KQkq - 3 6,g1f3,100,23,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/cxCGPAOD,https://lichess.org/cxCGPAOD#12,r1bqk2r/2pp1ppp/p1n2n2/1pb1p3/4P3/1BN2N2/PPPP1PPP/R1BQK2R w KQkq - 4 7,f8c5,50,92,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/cxCGPAOD,https://lichess.org/cxCGPAOD#13,r1bqk2r/2pp1ppp/p1n2n2/1pb1p3/4P3/1BN2N2/PPPP1PPP/R1BQ1RK1 b kq - 5 7,e1g1,25,9,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/cxCGPAOD,https://lichess.org/cxCGPAOD#14,r1bq1rk1/2pp1ppp/p1n2n2/1pb1p3/4P3/1BN2N2/PPPP1PPP/R1BQ1RK1 w - - 6 8,e8g8,100,6,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/cxCGPAOD,https://lichess.org/cxCGPAOD#15,r1bq1rk1/2pp1ppp/p1n2n2/1pb1p3/4P3/1BNP1N2/PPP2PPP/R1BQ1RK1 b - - 0 8,d2d3,100,-12,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/cxCGPAOD,https://lichess.org/cxCGPAOD#16,r1bq1rk1/2p2ppp/p1np1n2/1pb1p3/4P3/1BNP1N2/PPP2PPP/R1BQ1RK1 w - - 0 9,d7d6,75,23,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/cxCGPAOD,https://lichess.org/cxCGPAOD#17,r1bq1rk1/2p2ppp/p1np1n2/1pb1p3/4P3/1BNP1N2/PPP2PPP/R1BQR1K1 b - - 1 9,f1e1,0,-117,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/cxCGPAOD,https://lichess.org/cxCGPAOD#18,r2q1rk1/1bp2ppp/p1np1n2/1pb1p3/4P3/1BNP1N2/PPP2PPP/R1BQR1K1 w - - 2 10,c8b7,0,32,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/cxCGPAOD,https://lichess.org/cxCGPAOD#19,r2q1rk1/1bp2ppp/p1np1n2/1pb1p3/4P3/1BNPBN2/PPP2PPP/R2QR1K1 b - - 3 10,c1e3,75,1,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/cxCGPAOD,https://lichess.org/cxCGPAOD#20,r2q1rk1/1bp2ppp/p2p1n2/1pb1p3/3nP3/1BNPBN2/PPP2PPP/R2QR1K1 w - - 4 11,c6d4,100,-17,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/TMjHn9Tq,https://lichess.org/TMjHn9Tq#1,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,75,27,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/TMjHn9Tq,https://lichess.org/TMjHn9Tq#2,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e7e5,100,29,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/TMjHn9Tq,https://lichess.org/TMjHn9Tq#3,rnbqkbnr/pppp1ppp/8/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 2,b1c3,100,22,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/TMjHn9Tq,https://lichess.org/TMjHn9Tq#4,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 3,b8c6,100,22,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/TMjHn9Tq,https://lichess.org/TMjHn9Tq#5,r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/2N5/PPPP1PPP/R1BQK1NR b KQkq - 3 3,f1b5,75,-6,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/TMjHn9Tq,https://lichess.org/TMjHn9Tq#6,r1bqkbnr/1ppp1ppp/p1n5/1B2p3/4P3/2N5/PPPP1PPP/R1BQK1NR w KQkq - 0 4,a7a6,100,1,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/TMjHn9Tq,https://lichess.org/TMjHn9Tq#7,r1bqkbnr/1ppp1ppp/p1n5/4p3/B3P3/2N5/PPPP1PPP/R1BQK1NR b KQkq - 1 4,b5a4,0,-116,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/TMjHn9Tq,https://lichess.org/TMjHn9Tq#8,r1bqk1nr/1ppp1ppp/p1n5/2b1p3/B3P3/2N5/PPPP1PPP/R1BQK1NR w KQkq - 2 5,f8c5,0,60,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/TMjHn9Tq,https://lichess.org/TMjHn9Tq#9,r1bqk1nr/1ppp1ppp/p1n5/2b1p3/4P3/1BN5/PPPP1PPP/R1BQK1NR b KQkq - 3 5,a4b3,0,-244,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/TMjHn9Tq,https://lichess.org/TMjHn9Tq#10,r1bqk1nr/1pp2ppp/p1np4/2b1p3/4P3/1BN5/PPPP1PPP/R1BQK1NR w KQkq - 0 6,d7d6,0,-35,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/TMjHn9Tq,https://lichess.org/TMjHn9Tq#11,r1bqk1nr/1pp2ppp/p1np4/2b1p3/4P3/1BN2P2/PPPP2PP/R1BQK1NR b KQkq - 0 6,f2f3,0,-155,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/TMjHn9Tq,https://lichess.org/TMjHn9Tq#12,r1bqk1nr/1pp3pp/p1np4/2b1pp2/4P3/1BN2P2/PPPP2PP/R1BQK1NR w KQkq - 0 7,f7f5,75,-118,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/TMjHn9Tq,https://lichess.org/TMjHn9Tq#13,r1bqk1nr/1pp3pp/p1np4/2b1pp2/4P3/1BNP1P2/PPP3PP/R1BQK1NR b KQkq - 0 7,d2d3,75,-163,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/TMjHn9Tq,https://lichess.org/TMjHn9Tq#14,r1bqk2r/1pp3pp/p1np1n2/2b1pp2/4P3/1BNP1P2/PPP3PP/R1BQK1NR w KQkq - 1 8,g8f6,0,-45,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/TMjHn9Tq,https://lichess.org/TMjHn9Tq#15,r1bqk2r/1pp3pp/p1np1n2/2b1ppB1/4P3/1BNP1P2/PPP3PP/R2QK1NR b KQkq - 2 8,c1g5,50,-113,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/TMjHn9Tq,https://lichess.org/TMjHn9Tq#16,r1b1k2r/1pp1q1pp/p1np1n2/2b1ppB1/4P3/1BNP1P2/PPP3PP/R2QK1NR w KQkq - 3 9,d8e7,0,38,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/TMjHn9Tq,https://lichess.org/TMjHn9Tq#17,r1b1k2r/1pp1q1pp/p1np1B2/2b1pp2/4P3/1BNP1P2/PPP3PP/R2QK1NR b KQkq - 0 9,g5f6,0,-153,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/TMjHn9Tq,https://lichess.org/TMjHn9Tq#18,r1b1k2r/1pp3pp/p1np1q2/2b1pp2/4P3/1BNP1P2/PPP3PP/R2QK1NR w KQkq - 0 10,e7f6,25,-76,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/TMjHn9Tq,https://lichess.org/TMjHn9Tq#19,r1b1k2r/1pp3pp/p1np1q2/2b1pp2/4P3/1BNP1P1N/PPP3PP/R2QK2R b KQkq - 1 10,g1h3,0,-268,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/TMjHn9Tq,https://lichess.org/TMjHn9Tq#20,r3k2r/1pp3pp/p1npbq2/2b1pp2/4P3/1BNP1P1N/PPP3PP/R2QK2R w KQkq - 2 11,c8e6,0,-116,C25,Vienna Game: Max Lange Defense,Black,1.0
https://lichess.org/sIWBd2oi,https://lichess.org/sIWBd2oi#1,rnbqkbnr/pppppppp/8/8/8/3P4/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d2d3,25,-19,A00,Mieses Opening: Reversed Rat,Black,1.0
https://lichess.org/sIWBd2oi,https://lichess.org/sIWBd2oi#2,rnbqkbnr/pppp1ppp/8/4p3/8/3P4/PPP1PPPP/RNBQKBNR w KQkq - 0 2,e7e5,100,4,A00,Mieses Opening: Reversed Rat,Black,1.0
https://lichess.org/sIWBd2oi,https://lichess.org/sIWBd2oi#3,rnbqkbnr/pppp1ppp/8/4p3/8/3P1N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,g1f3,100,8,A00,Mieses Opening: Reversed Rat,Black,1.0
https://lichess.org/sIWBd2oi,https://lichess.org/sIWBd2oi#4,r1bqkbnr/pppp1ppp/2n5/4p3/8/3P1N2/PPP1PPPP/RNBQKB1R w KQkq - 2 3,b8c6,100,14,A00,Mieses Opening: Reversed Rat,Black,1.0
https://lichess.org/sIWBd2oi,https://lichess.org/sIWBd2oi#5,r1bqkbnr/pppp1ppp/2n5/4p3/8/3P1NP1/PPP1PP1P/RNBQKB1R b KQkq - 0 3,g2g3,75,-18,A00,Mieses Opening: Reversed Rat,Black,1.0
https://lichess.org/sIWBd2oi,https://lichess.org/sIWBd2oi#6,r1bqkbnr/ppp2ppp/2n5/3pp3/8/3P1NP1/PPP1PP1P/RNBQKB1R w KQkq - 0 4,d7d5,100,-21,A00,Mieses Opening: Reversed Rat,Black,1.0
https://lichess.org/sIWBd2oi,https://lichess.org/sIWBd2oi#7,r1bqkbnr/ppp2ppp/2n5/3pp3/8/3P1NP1/PPP1PPBP/RNBQK2R b KQkq - 1 4,f1g2,100,-18,A00,Mieses Opening: Reversed Rat,Black,1.0
https://lichess.org/sIWBd2oi,https://lichess.org/sIWBd2oi#8,r1bqkbnr/ppp3pp/2n5/3ppp2/8/3P1NP1/PPP1PPBP/RNBQK2R w KQkq - 0 5,f7f5,75,19,A00,Mieses Opening: Reversed Rat,Black,1.0
https://lichess.org/sIWBd2oi,https://lichess.org/sIWBd2oi#9,r1bqkbnr/ppp3pp/2n5/3ppp2/8/3P1NP1/PPP1PPBP/RNBQ1RK1 b kq - 1 5,e1g1,50,-36,A00,Mieses Opening: Reversed Rat,Black,1.0
https://lichess.org/sIWBd2oi,https://lichess.org/sIWBd2oi#10,r1bqkb1r/ppp3pp/2n2n2/3ppp2/8/3P1NP1/PPP1PPBP/RNBQ1RK1 w kq - 2 6,g8f6,75,-5,A00,Mieses Opening: Reversed Rat,Black,1.0
https://lichess.org/sIWBd2oi,https://lichess.org/sIWBd2oi#11,r1bqkb1r/ppp3pp/2n2n2/3ppp2/2P5/3P1NP1/PP2PPBP/RNBQ1RK1 b kq - 0 6,c2c4,100,-18,A00,Mieses Opening: Reversed Rat,Black,1.0
https://lichess.org/sIWBd2oi,https://lichess.org/sIWBd2oi#12,r1bqkb1r/ppp3pp/2n2n2/4pp2/2p5/3P1NP1/PP2PPBP/RNBQ1RK1 w kq - 0 7,d5c4,100,-19,A00,Mieses Opening: Reversed Rat,Black,1.0
https://lichess.org/sIWBd2oi,https://lichess.org/sIWBd2oi#13,r1bqkb1r/ppp3pp/2n2n2/4pp2/2P5/5NP1/PP2PPBP/RNBQ1RK1 b kq - 0 7,d3c4,50,-91,A00,Mieses Opening: Reversed Rat,Black,1.0
https://lichess.org/sIWBd2oi,https://lichess.org/sIWBd2oi#14,r1b1kb1r/ppp3pp/2n2n2/4pp2/2P5/5NP1/PP2PPBP/RNBq1RK1 w kq - 0 8,d8d1,100,-77,A00,Mieses Opening: Reversed Rat,Black,1.0
https://lichess.org/sIWBd2oi,https://lichess.org/sIWBd2oi#15,r1b1kb1r/ppp3pp/2n2n2/4pp2/2P5/5NP1/PP2PPBP/RNBR2K1 b kq - 0 8,f1d1,25,-170,A00,Mieses Opening: Reversed Rat,Black,1.0
https://lichess.org/sIWBd2oi,https://lichess.org/sIWBd2oi#16,r1b1k2r/ppp3pp/2n2n2/2b1pp2/2P5/5NP1/PP2PPBP/RNBR2K1 w kq - 1 9,f8c5,0,16,A00,Mieses Opening: Reversed Rat,Black,1.0
https://lichess.org/sIWBd2oi,https://lichess.org/sIWBd2oi#17,r1b1k2r/ppp3pp/2n2n2/2b1pp2/2P5/4PNP1/PP3PBP/RNBR2K1 b kq - 0 9,e2e3,25,-67,A00,Mieses Opening: Reversed Rat,Black,1.0
https://lichess.org/sIWBd2oi,https://lichess.org/sIWBd2oi#18,r1b2rk1/ppp3pp/2n2n2/2b1pp2/2P5/4PNP1/PP3PBP/RNBR2K1 w - - 1 10,e8g8,75,-19,A00,Mieses Opening: Reversed Rat,Black,1.0
https://lichess.org/sIWBd2oi,https://lichess.org/sIWBd2oi#19,r1b2rk1/ppp3pp/2n2n2/2b1pp2/2P5/2N1PNP1/PP3PBP/R1BR2K1 b - - 2 10,b1c3,50,-72,A00,Mieses Opening: Reversed Rat,Black,1.0
https://lichess.org/sIWBd2oi,https://lichess.org/sIWBd2oi#20,r4rk1/ppp3pp/2n1bn2/2b1pp2/2P5/2N1PNP1/PP3PBP/R1BR2K1 w - - 3 11,c8e6,0,251,A00,Mieses Opening: Reversed Rat,Black,1.0
https://lichess.org/XXCTtcru,https://lichess.org/XXCTtcru#1,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,0,27,C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubow Defense",White,0.0
https://lichess.org/XXCTtcru,https://lichess.org/XXCTtcru#2,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e7e5,100,29,C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubow Defense",White,0.0
https://lichess.org/XXCTtcru,https://lichess.org/XXCTtcru#3,rnbqkbnr/pppp1ppp/8/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 2,b1c3,100,22,C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubow Defense",White,0.0
https://lichess.org/XXCTtcru,https://lichess.org/XXCTtcru#4,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 3,g8f6,100,12,C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubow Defense",White,0.0
https://lichess.org/XXCTtcru,https://lichess.org/XXCTtcru#5,rnbqkb1r/pppp1ppp/5n2/4p3/2B1P3/2N5/PPPP1PPP/R1BQK1NR b KQkq - 3 3,f1c4,100,0,C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubow Defense",White,0.0
https://lichess.org/XXCTtcru,https://lichess.org/XXCTtcru#6,rnbqkb1r/pp1p1ppp/2p2n2/4p3/2B1P3/2N5/PPPP1PPP/R1BQK1NR w KQkq - 0 4,c7c6,50,70,C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubow Defense",White,0.0
https://lichess.org/XXCTtcru,https://lichess.org/XXCTtcru#7,rnbqkb1r/pp1p1ppp/2p2n2/4p3/2B1PP2/2N5/PPPP2PP/R1BQK1NR b KQkq - 0 4,f2f4,0,-35,C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubow Defense",White,0.0
https://lichess.org/XXCTtcru,https://lichess.org/XXCTtcru#8,rnbqkb1r/pp1p1ppp/2p2n2/8/2B1Pp2/2N5/PPPP2PP/R1BQK1NR w KQkq - 0 5,e5f4,25,45,C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubow Defense",White,0.0
https://lichess.org/XXCTtcru,https://lichess.org/XXCTtcru#9,rnbqkb1r/pp1p1ppp/2p2n2/4P3/2B2p2/2N5/PPPP2PP/R1BQK1NR b KQkq - 0 5,e4e5,0,-173,C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubow Defense",White,0.0
https://lichess.org/XXCTtcru,https://lichess.org/XXCTtcru#10,rnbqkb1r/pp1p1ppp/2p5/3nP3/2B2p2/2N5/PPPP2PP/R1BQK1NR w KQkq - 1 6,f6d5,0,93,C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubow Defense",White,0.0
https://lichess.org/XXCTtcru,https://lichess.org/XXCTtcru#11,rnbqkb1r/pp1p1ppp/2p5/3NP3/2B2p2/8/PPPP2PP/R1BQK1NR b KQkq - 0 6,c3d5,100,72,C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubow Defense",White,0.0
https://lichess.org/XXCTtcru,https://lichess.org/XXCTtcru#12,rnbqkb1r/pp1p1ppp/8/3pP3/2B2p2/8/PPPP2PP/R1BQK1NR w KQkq - 0 7,c6d5,100,80,C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubow Defense",White,0.0
https://lichess.org/XXCTtcru,https://lichess.org/XXCTtcru#13,rnbqkb1r/pp1p1ppp/8/3BP3/5p2/8/PPPP2PP/R1BQK1NR b KQkq - 0 7,c4d5,25,0,C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubow Defense",White,0.0
https://lichess.org/XXCTtcru,https://lichess.org/XXCTtcru#14,rnbqk2r/pp1p1ppp/8/2bBP3/5p2/8/PPPP2PP/R1BQK1NR w KQkq - 1 8,f8c5,0,453,C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubow Defense",White,0.0
https://lichess.org/XXCTtcru,https://lichess.org/XXCTtcru#15,rnbqk2r/pp1p1ppp/8/2bBP3/3P1p2/8/PPP3PP/R1BQK1NR b KQkq - 0 8,d2d4,0,251,C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubow Defense",White,0.0
https://lichess.org/XXCTtcru,https://lichess.org/XXCTtcru#16,rnbqk2r/pp1p1ppp/8/3BP3/1b1P1p2/8/PPP3PP/R1BQK1NR w KQkq - 1 9,c5b4,75,301,C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubow Defense",White,0.0
https://lichess.org/XXCTtcru,https://lichess.org/XXCTtcru#17,rnbqk2r/pp1p1ppp/8/3BP3/1b1P1p2/2P5/PP4PP/R1BQK1NR b KQkq - 0 9,c2c3,25,210,C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubow Defense",White,0.0
https://lichess.org/XXCTtcru,https://lichess.org/XXCTtcru#18,rnbqk2r/pp1p1ppp/8/b2BP3/3P1p2/2P5/PP4PP/R1BQK1NR w KQkq - 1 10,b4a5,0,647,C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubow Defense",White,0.0
https://lichess.org/XXCTtcru,https://lichess.org/XXCTtcru#19,rnbqk2r/pp1p1ppp/8/b2BP3/3P1p2/2P2N2/PP4PP/R1BQK2R b KQkq - 2 10,g1f3,0,270,C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubow Defense",White,0.0
https://lichess.org/XXCTtcru,https://lichess.org/XXCTtcru#20,rnbqk2r/pp3ppp/3p4/b2BP3/3P1p2/2P2N2/PP4PP/R1BQK2R w KQkq - 0 11,d7d6,0,443,C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubow Defense",White,0.0
https://lichess.org/ZsKLsiBk,https://lichess.org/ZsKLsiBk#1,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,0,27,C01,French Defense: Exchange Variation,White,1.0
https://lichess.org/ZsKLsiBk,https://lichess.org/ZsKLsiBk#2,rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e7e6,100,52,C01,French Defense: Exchange Variation,White,1.0
https://lichess.org/ZsKLsiBk,https://lichess.org/ZsKLsiBk#3,rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,d2d4,100,34,C01,French Defense: Exchange Variation,White,1.0
https://lichess.org/ZsKLsiBk,https://lichess.org/ZsKLsiBk#4,rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,d7d5,100,40,C01,French Defense: Exchange Variation,White,1.0
https://lichess.org/ZsKLsiBk,https://lichess.org/ZsKLsiBk#5,rnbqkbnr/ppp2ppp/4p3/3P4/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,e4d5,100,16,C01,French Defense: Exchange Variation,White,1.0
https://lichess.org/ZsKLsiBk,https://lichess.org/ZsKLsiBk#6,rnbqkbnr/ppp2ppp/8/3p4/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 4,e6d5,100,14,C01,French Defense: Exchange Variation,White,1.0
https://lichess.org/ZsKLsiBk,https://lichess.org/ZsKLsiBk#7,rnbqkbnr/ppp2ppp/8/3p4/3P4/5N2/PPP2PPP/RNBQKB1R b KQkq - 1 4,g1f3,100,16,C01,French Defense: Exchange Variation,White,1.0
https://lichess.org/ZsKLsiBk,https://lichess.org/ZsKLsiBk#8,rnbqkbnr/pp3ppp/8/2pp4/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 5,c7c5,50,79,C01,French Defense: Exchange Variation,White,1.0
https://lichess.org/ZsKLsiBk,https://lichess.org/ZsKLsiBk#9,rnbqkbnr/pp3ppp/8/2pp4/3P4/2P2N2/PP3PPP/RNBQKB1R b KQkq - 0 5,c2c3,50,19,C01,French Defense: Exchange Variation,White,1.0
https://lichess.org/ZsKLsiBk,https://lichess.org/ZsKLsiBk#10,rnbqkb1r/pp3ppp/5n2/2pp4/3P4/2P2N2/PP3PPP/RNBQKB1R w KQkq - 1 6,g8f6,100,19,C01,French Defense: Exchange Variation,White,1.0
https://lichess.org/ZsKLsiBk,https://lichess.org/ZsKLsiBk#11,rnbqkb1r/pp3ppp/5n2/2pp2B1/3P4/2P2N2/PP3PPP/RN1QKB1R b KQkq - 2 6,c1g5,100,13,C01,French Defense: Exchange Variation,White,1.0
https://lichess.org/ZsKLsiBk,https://lichess.org/ZsKLsiBk#12,rn1qkb1r/pp3ppp/5n2/2pp2B1/3P2b1/2P2N2/PP3PPP/RN1QKB1R w KQkq - 3 7,c8g4,50,66,C01,French Defense: Exchange Variation,White,1.0
https://lichess.org/ZsKLsiBk,https://lichess.org/ZsKLsiBk#13,rn1qkb1r/pp3ppp/5n2/2pp2B1/3P2b1/2P2N1P/PP3PP1/RN1QKB1R b KQkq - 0 7,h2h3,75,35,C01,French Defense: Exchange Variation,White,1.0
https://lichess.org/ZsKLsiBk,https://lichess.org/ZsKLsiBk#14,rn1qkb1r/pp3pp1/5n1p/2pp2B1/3P2b1/2P2N1P/PP3PP1/RN1QKB1R w KQkq - 0 8,h7h6,0,427,C01,French Defense: Exchange Variation,White,1.0
https://lichess.org/ZsKLsiBk,https://lichess.org/ZsKLsiBk#15,rn1qkb1r/pp3pp1/5n1p/2pp2B1/3P2P1/2P2N2/PP3PP1/RN1QKB1R b KQkq - 0 8,h3g4,75,473,C01,French Defense: Exchange Variation,White,1.0
https://lichess.org/ZsKLsiBk,https://lichess.org/ZsKLsiBk#16,rn1qk2r/pp2bpp1/5n1p/2pp2B1/3P2P1/2P2N2/PP3PP1/RN1QKB1R w KQkq - 1 9,f8e7,50,536,C01,French Defense: Exchange Variation,White,1.0
https://lichess.org/ZsKLsiBk,https://lichess.org/ZsKLsiBk#17,rn1qk2r/pp2bpp1/5B1p/2pp4/3P2P1/2P2N2/PP3PP1/RN1QKB1R b KQkq - 0 9,g5f6,100,526,C01,French Defense: Exchange Variation,White,1.0
https://lichess.org/ZsKLsiBk,https://lichess.org/ZsKLsiBk#18,rn1qk2r/pp3pp1/5b1p/2pp4/3P2P1/2P2N2/PP3PP1/RN1QKB1R w KQkq - 0 10,e7f6,100,514,C01,French Defense: Exchange Variation,White,1.0
https://lichess.org/ZsKLsiBk,https://lichess.org/ZsKLsiBk#19,rn1qk2r/pp3pp1/5b1p/2pp4/3P2P1/2PB1N2/PP3PP1/RN1QK2R b KQkq - 1 10,f1d3,50,457,C01,French Defense: Exchange Variation,White,1.0
https://lichess.org/ZsKLsiBk,https://lichess.org/ZsKLsiBk#20,rn1q1rk1/pp3pp1/5b1p/2pp4/3P2P1/2PB1N2/PP3PP1/RN1QK2R w KQ - 2 11,e8g8,100,453,C01,French Defense: Exchange Variation,White,1.0
https://lichess.org/HgcvY5Hz,https://lichess.org/HgcvY5Hz#1,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,0,27,C26,Vienna Game: Stanley Variation,White,0.0
https://lichess.org/HgcvY5Hz,https://lichess.org/HgcvY5Hz#2,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e7e5,100,29,C26,Vienna Game: Stanley Variation,White,0.0
